Latitude,Longitude
34.2048,-118.3965
33.975,-118.4002
33.9568,-118.2564
34.038,-118.3395
33.9746,-118.3192
34.048,-118.4541
33.7347,-118.2842
34.1939,-118.4289
34.0218,-118.3556
33.9914,-118.2893
34.0215,-118.4033
33.9698,-118.2842
34.1867,-118.4421
34.1773,-118.3965
34.163,-118.4618
34.0116,-118.3412
33.9389,-118.2336
34.3101,-118.4497
34.1443,-118.4538
34.0309,-118.3101
33.8204,-118.3037
34.2685,-118.4694
34.2203,-118.368
34.044,-118.4017
33.9638,-118.2629
34.2464,-118.4147
33.9826,-118.346
34.0137,-118.2828
34.0452,-118.2041
34.1976,-118.4574
33.993,-118.2521
33.8158,-118.3053
34.0423,-118.2906
34.0524,-118.3739
34.098,-118.3652
34.1667,-118.4553
33.9587,-118.287
34.2758,-118.4052
34.2031,-118.4182
34.0551,-118.3784
34.27,-118.402
34.1067,-118.3373
34.0226,-118.3999
34.2583,-118.4675
34.0421,-118.206
34.0233,-118.2222
34.0477,-118.2751
33.9842,-118.4711
34.2295,-118.3691
34.0908,-118.319
33.7297,-118.2814
34.2428,-118.5361
33.9438,-118.2739
34.1039,-118.3311
34.0962,-118.3386
34.0721,-118.2818
33.862,-118.2906
34.0189,-118.1933
34.2104,-118.5612
34.0777,-118.2868
34.2299,-118.5536
34.2158,-118.3965
34.0057,-118.4595
34.2013,-118.4659
34.0535,-118.2609
34.2287,-118.5323
34.0984,-118.2874
34.0571,-118.1973
34.0672,-118.3016
34.0631,-118.2337
34.212,-118.5907
34.2011,-118.5208
34.1631,-118.4094
34.0674,-118.2941
33.9874,-118.2859
33.8818,-118.2837
34.2031,-118.3878
33.9973,-118.4464
34.1614,-118.3747
34.0343,-118.3308
34.0801,-118.368
33.9858,-118.4676
34.0028,-118.3089
34.0073,-118.3089
34.228,-118.4308
34.1903,-118.3965
34.0997,-118.3366
34.0421,-118.4383
33.7789,-118.282
34.0677,-118.2844
33.9898,-118.4537
34.0362,-118.3308
34.0392,-118.2455
33.7905,-118.3075
33.7831,-118.2596
33.7315,-118.2946
33.9618,-118.309
34.0993,-118.3136
33.7792,-118.2494
34.2356,-118.5253
33.9564,-118.4485
34.29,-118.5063
34.0442,-118.2439
33.9894,-118.4744
34.0898,-118.2769
34.0501,-118.3608
34.1875,-118.5254
34.1976,-118.4356
34.0066,-118.274
33.9527,-118.3057
34.0511,-118.2774
34.0473,-118.2891
34.0468,-118.2078
34.0249,-118.2592
34.0522,-118.2469
34.0652,-118.2878
34.0763,-118.2917
34.1721,-118.447
33.9358,-118.2916
33.9643,-118.2827
34.2198,-118.5964
34.0721,-118.3821
34.1866,-118.536
34.3128,-118.4636
34.1202,-118.185
34.246,-118.4186
34.0416,-118.2877
34.0246,-118.2965
33.9861,-118.2664
34.2615,-118.3214
34.0407,-118.268
34.2523,-118.2873
34.0529,-118.2819
34.25,-118.5886
33.7968,-118.3043
34.0649,-118.3546
33.9237,-118.2696
34.0443,-118.1976
34.0216,-118.4018
33.9851,-118.3089
34.0238,-118.3669
34.059,-118.2737
34.0421,-118.2759
33.9951,-118.3193
34.0505,-118.2588
34.0452,-118.2569
34.0784,-118.3766
34.0783,-118.3429
34.0339,-118.3151
34.2788,-118.3773
33.9746,-118.2876
33.9556,-118.263
33.9978,-118.4456
34.2215,-118.4559
34.1614,-118.5355
34.1626,-118.3698
33.9529,-118.263
34.0938,-118.2551
33.9482,-118.2363
34.1194,-118.1889
33.9846,-118.2871
34.0856,-118.2845
33.9932,-118.3193
33.991,-118.2871
34.0607,-118.2494
34.2867,-118.558
34.0536,-118.4293
34.1665,-118.5859
33.9942,-118.2783
34.1936,-118.4166
34.0706,-118.3674
34.058,-118.3053
33.9637,-118.2871
34.2249,-118.4637
34.2742,-118.4759
33.9887,-118.4747
34.0853,-118.186
34.0577,-118.2981
34.2722,-118.466
34.0071,-118.2827
34.0685,-118.2775
34.0577,-118.2998
34.0553,-118.394
34.2814,-118.414
34.1034,-118.3325
33.9565,-118.416
34.1682,-118.5998
33.9861,-118.2705
34.0456,-118.4519
34.0478,-118.3459
34.1028,-118.318
34.0518,-118.4634
33.9819,-118.3115
34.2299,-118.5536
33.9745,-118.3309
34.2157,-118.3751
33.9756,-118.2744
34.2239,-118.4257
34.001,-118.2478
34.0278,-118.281
34.0357,-118.3455
34.2843,-118.4171
34.2694,-118.4315
34.0854,-118.3522
34.0499,-118.2879
34.2685,-118.4188
34.203,-118.4556
34.0121,-118.3034
34.0343,-118.4392
34.019,-118.2303
34.0559,-118.3132
34.0216,-118.2638
34.0836,-118.3486
34.1992,-118.6029
34.0917,-118.2741
33.9546,-118.3858
34.2153,-118.4519
34.1316,-118.352
34.2012,-118.497
34.203,-118.4458
34.2338,-118.4719
34.0454,-118.2333
34.2751,-118.5652
34.1405,-118.3702
34.0445,-118.2523
34.0463,-118.4311
34.048,-118.2577
34.0436,-118.309
33.9545,-118.3047
34.237,-118.4116
34.1767,-118.4465
33.7297,-118.2924
34.0962,-118.3405
33.9931,-118.3282
33.9859,-118.298
34.0993,-118.316
34.2175,-118.5492
34.0435,-118.2471
34.0555,-118.2655
33.7415,-118.2861
34.2012,-118.4725
34.2519,-118.561
33.9741,-118.3309
34.1459,-118.3631
34.0387,-118.3594
34.2139,-118.3878
34.0475,-118.3031
34.0468,-118.2916
34.3128,-118.4308
33.7919,-118.2959
34.1142,-118.2513
34.2391,-118.558
34.3213,-118.4792
34.0103,-118.3456
33.9992,-118.472
34.0782,-118.3626
34.0387,-118.3594
33.9854,-118.3294
34.2103,-118.6196
34.158,-118.4487
33.7397,-118.2835
34.0672,-118.2941
34.0478,-118.4553
34.2597,-118.3094
34.0642,-118.2979
34.0168,-118.3492
34.0255,-118.3002
34.0591,-118.2542
34.2183,-118.5897
34.0585,-118.2403
34.0517,-118.2456
34.05,-118.4202
34.2688,-118.4354
34.2719,-118.4854
33.9774,-118.2871
34.069,-118.3104
34.0485,-118.3814
34.0348,-118.2876
33.9456,-118.2781
34.0309,-118.3101
34.2069,-118.4312
34.0585,-118.2724
34.0204,-118.2744
34.0753,-118.3887
34.2012,-118.513
34.0893,-118.1634
33.9777,-118.394
34.0585,-118.3262
34.0652,-118.2871
34.0714,-118.2813
34.1681,-118.3766
34.2012,-118.4009
33.7433,-118.2967
34.1826,-118.3916
33.9637,-118.2871
34.0592,-118.2
33.9733,-118.3878
34.0956,-118.2918
34.0543,-118.2782
33.9932,-118.3247
33.9547,-118.263
33.9364,-118.2609
34.0623,-118.3462
34.2332,-118.5829
34.2717,-118.4459
34.256,-118.3049
34.0561,-118.2375
34.0258,-118.2708
33.9747,-118.2827
34.2519,-118.4248
34.1184,-118.2321
33.9762,-118.2981
33.931,-118.2652
34.216,-118.4678
34.1054,-118.3123
33.9383,-118.2826
34.171,-118.5384
34.0557,-118.2504
34.0486,-118.3292
34.2693,-118.4595
33.9308,-118.3719
34.0424,-118.3581
34.0085,-118.3351
34.1086,-118.1898
34.0799,-118.3025
34.0145,-118.3045
34.0597,-118.3836
33.9449,-118.4059
33.9907,-118.4556
33.9761,-118.3726
34.0998,-118.3468
34.0343,-118.3621
34.1557,-118.4697
34.2575,-118.494
33.9455,-118.4006
33.986,-118.2859
34.0546,-118.2684
34.0295,-118.2615
34.0534,-118.3306
34.0259,-118.2586
34.2192,-118.5771
34.1424,-118.3989
34.0935,-118.2866
33.9632,-118.2871
34.0654,-118.2954
34.0787,-118.2515
34.0893,-118.1707
34.2085,-118.3878
34.0109,-118.324
33.7929,-118.2709
34.0512,-118.2176
33.9923,-118.3002
34.1723,-118.5033
34.0998,-118.3252
33.9906,-118.3089
33.9407,-118.239
34.0006,-118.2948
34.2554,-118.4115
33.9491,-118.248
33.7972,-118.2702
34.0253,-118.2224
34.0084,-118.4356
34.3175,-118.4208
33.9914,-118.4442
33.988,-118.3439
34.2076,-118.464
34.0577,-118.2971
34.0016,-118.2878
34.0038,-118.282
33.8028,-118.264
33.9761,-118.2827
34.166,-118.3714
34.0661,-118.2334
34.2312,-118.5632
34.0552,-118.2333
34.0873,-118.296
34.1053,-118.324
34.2248,-118.5151
34.1903,-118.4574
34.2346,-118.4649
34.0742,-118.2831
34.0428,-118.2461
34.0548,-118.3965
34.0728,-118.3042
34.0722,-118.3795
34.1728,-118.5603
34.0636,-118.3047
34.1865,-118.6103
34.0525,-118.3954
33.7978,-118.3048
33.991,-118.4403
34.0526,-118.2916
34.2536,-118.4674
34.0523,-118.461
34.0441,-118.2864
34.1504,-118.3571
34.0609,-118.2052
34.1016,-118.3348
34.2184,-118.4547
34.0767,-118.1937
34.117,-118.3367
34.043,-118.2606
34.0278,-118.201
34.0024,-118.3181
34.0274,-118.2851
34.0256,-118.3089
34.2333,-118.4052
34.0456,-118.2504
33.9056,-118.2914
33.941,-118.253
34.229,-118.4005
34.1867,-118.4121
34.2011,-118.5895
33.9357,-118.2739
34.0416,-118.4391
34.166,-118.6233
34.017,-118.3477
34.2318,-118.4503
34.1864,-118.6234
34.04,-118.2617
33.9858,-118.4083
34.2,-118.5861
34.0265,-118.4184
34.0343,-118.2605
34.1648,-118.5244
34.3238,-118.4387
34.1867,-118.3703
34.0501,-118.3691
34.2625,-118.4198
33.78,-118.2624
34.1553,-118.3007
34.1722,-118.3878
33.9719,-118.3199
34.0673,-118.4534
34.0277,-118.1979
34.053,-118.2649
34.1976,-118.4455
33.9465,-118.2739
34.0041,-118.4273
34.1432,-118.1853
34.0573,-118.2686
34.2084,-118.4992
34.0467,-118.252
34.1055,-118.2805
34.1576,-118.4122
34.0794,-118.1974
34.0146,-118.3158
34.0418,-118.3134
34.2012,-118.4706
34.0029,-118.2784
34.0776,-118.2635
34.1866,-118.4836
34.1883,-118.6274
34.1613,-118.3604
34.0491,-118.2823
33.8698,-118.2858
34.2172,-118.6322
34.0674,-118.2916
34.0437,-118.2582
34.321,-118.4883
34.0443,-118.3758
34.2354,-118.4535
34.0155,-118.2975
34.1758,-118.3795
34.0453,-118.2637
34.2085,-118.4488
34.1849,-118.39
34.2282,-118.4553
34.1929,-118.4495
34.0554,-118.4266
34.0507,-118.2637
34.2175,-118.5361
33.9356,-118.2832
33.949,-118.2408
34.1,-118.3113
34.0832,-118.2572
34.0326,-118.2684
34.045,-118.264
34.2862,-118.554
34.0947,-118.2319
34.0591,-118.3205
34.2258,-118.4861
34.0739,-118.3327
33.9798,-118.2789
33.9923,-118.287
33.9729,-118.4595
34.0817,-118.3102
34.0934,-118.3025
33.9977,-118.4135
33.7361,-118.2906
33.9924,-118.4495
34.2645,-118.5317
34.3235,-118.426
34.0433,-118.274
33.9667,-118.4181
34.1412,-118.3681
34.098,-118.3332
34.0742,-118.1731
34.0803,-118.3462
34.2037,-118.6119
33.9579,-118.2739
33.9468,-118.3046
33.9237,-118.2696
34.0559,-118.3091
34.2121,-118.4021
34.04,-118.3003
34.014,-118.4382
34.0691,-118.2038
33.9967,-118.4582
34.1667,-118.402
34.115,-118.3124
34.0998,-118.331
34.0706,-118.3674
33.9989,-118.3236
34.153,-118.4383
34.0473,-118.4206
34.0615,-118.2412
33.9702,-118.2962
34.0401,-118.3841
33.9905,-118.2937
34.0482,-118.2804
33.9869,-118.2758
33.9453,-118.3769
34.2387,-118.4263
34.2233,-118.3752
33.9627,-118.2976
33.9483,-118.229
34.0539,-118.3817
33.9792,-118.2893
34.1766,-118.4589
34.0828,-118.4692
34.0515,-118.2424
34.097,-118.3332
33.9598,-118.4307
34.0712,-118.3128
34.2146,-118.5317
33.9379,-118.244
34.0037,-118.3252
33.9916,-118.2608
34.0446,-118.249
34.1433,-118.403
34.2611,-118.5158
34.1104,-118.3236
34.1257,-118.4456
33.9388,-118.2428
34.1092,-118.2528
34.2355,-118.5404
33.7477,-118.2929
33.9782,-118.3265
33.9859,-118.4517
34.1387,-118.3578
34.0439,-118.2514
33.7361,-118.3034
33.732,-118.2782
34.0467,-118.252
34.2148,-118.5404
34.0486,-118.3951
34.0617,-118.3142
34.0881,-118.295
34.0445,-118.2523
34.2229,-118.4487
34.0523,-118.2633
34.0283,-118.2665
34.1035,-118.3334
34.0093,-118.2521
33.9733,-118.3878
34.1185,-118.201
34.0531,-118.2672
34.0173,-118.2171
33.775,-118.2738
34.3039,-118.4358
34.0255,-118.3601
34.0543,-118.3193
34.2356,-118.5253
33.9478,-118.2309
33.9965,-118.2827
34.0499,-118.2614
34.1537,-118.5312
33.9987,-118.2609
34.2297,-118.5374
34.1521,-118.4499
34.0747,-118.3195
34.166,-118.6058
34.2573,-118.4673
34.2649,-118.5197
34.2096,-118.5737
34.2519,-118.5723
34.169,-118.5826
34.1721,-118.447
34.0649,-118.3451
33.9529,-118.2695
34.0609,-118.2052
34.1497,-118.3694
34.1649,-118.4019
34.196,-118.56
34.2684,-118.5149
33.7866,-118.3044
34.0037,-118.3089
34.2626,-118.4094
34.0218,-118.2707
34.014,-118.4205
34.1367,-118.2713
34.0581,-118.2371
34.1123,-118.2491
34.0423,-118.2809
34.2486,-118.5233
34.0627,-118.2769
34.0457,-118.2878
34.0121,-118.2458
33.9905,-118.4478
34.0672,-118.2985
34.1975,-118.5099
34.0038,-118.4553
34.0291,-118.3535
33.933,-118.2674
34.323,-118.4567
34.1054,-118.2874
34.1503,-118.4249
33.9928,-118.4513
33.9811,-118.4635
33.9374,-118.2826
34.0312,-118.3262
34.0303,-118.2874
33.9401,-118.263
34.1669,-118.4138
34.0503,-118.241
34.1847,-118.5928
34.0423,-118.2804
34.2787,-118.4265
34.2455,-118.4177
34.1985,-118.4471
34.0231,-118.2671
34.2267,-118.4704
34.1822,-118.383
34.048,-118.2577
34.0109,-118.3113
34.1703,-118.3965
34.0563,-118.2374
33.9633,-118.4198
34.0259,-118.3679
34.097,-118.1705
34.0608,-118.2878
33.7735,-118.2737
34.0429,-118.2462
34.0363,-118.2672
34.2286,-118.5218
34.25,-118.4675
34.0173,-118.2196
33.9759,-118.4156
34.3061,-118.4496
33.9708,-118.2846
34.0631,-118.3504
34.098,-118.3456
34.2598,-118.3464
33.9864,-118.4541
34.1769,-118.5384
34.0695,-118.213
33.9638,-118.2629
34.0416,-118.3836
34.0255,-118.3061
33.9237,-118.2739
34.0491,-118.2558
34.2574,-118.4848
34.14,-118.219
33.9788,-118.2696
33.9546,-118.3858
34.0258,-118.2708
34.0736,-118.217
33.9113,-118.2878
34.0886,-118.4553
33.997,-118.4371
34.1378,-118.4511
34.0512,-118.4658
34.0369,-118.2522
34.1618,-118.6302
34.1334,-118.269
34.0907,-118.3386
34.0813,-118.2679
34.0418,-118.3134
34.1758,-118.3844
33.7756,-118.2608
33.9638,-118.2629
33.9754,-118.2739
34.2586,-118.5154
34.0472,-118.3069
34.1703,-118.4662
34.0203,-118.3201
34.2409,-118.5361
33.9842,-118.2783
34.0658,-118.2378
34.0314,-118.4007
34.1546,-118.4574
34.1522,-118.39
34.0536,-118.2969
34.0722,-118.1754
34.25,-118.599
34.1015,-118.3447
34.2393,-118.4916
34.0818,-118.3511
34.0951,-118.2171
33.7451,-118.2879
34.0213,-118.3467
33.7347,-118.2842
34.05,-118.4202
34.2734,-118.4194
33.9862,-118.4149
34.1438,-118.4052
33.9556,-118.4177
34.0703,-118.268
34.2037,-118.421
33.9601,-118.2839
34.1015,-118.3434
34.2817,-118.379
34.2184,-118.4698
34.1504,-118.3901
33.9636,-118.2914
33.9583,-118.2651
33.9348,-118.2652
34.057,-118.2082
34.2048,-118.4531
34.0402,-118.4379
34.0998,-118.3211
33.9581,-118.2651
33.9897,-118.3002
33.7469,-118.2835
34.0625,-118.2556
34.1866,-118.5011
34.0478,-118.2484
34.1887,-118.4247
34.0459,-118.3454
33.9538,-118.2651
34.0821,-118.3146
33.9401,-118.2761
33.7096,-118.2916
34.0577,-118.2998
34.0407,-118.2468
34.0096,-118.2827
34.104,-118.1971
34.0419,-118.2564
34.0544,-118.3816
34.082,-118.2694
34.0545,-118.1949
34.2012,-118.3822
34.0577,-118.3091
33.9909,-118.4646
33.9636,-118.2877
33.9786,-118.2761
33.9553,-118.3857
34.1036,-118.2874
34.0472,-118.3042
34.1828,-118.6102
34.1522,-118.3534
34.0598,-118.2734
33.931,-118.2652
33.9774,-118.2739
34.2136,-118.5912
34.3238,-118.4387
33.7211,-118.2917
34.046,-118.2493
34.2389,-118.4536
34.2139,-118.3899
34.0258,-118.2639
34.0406,-118.3486
34.0672,-118.2954
34.0914,-118.2492
34.2394,-118.5043
34.1913,-118.5942
34.2685,-118.5054
33.9923,-118.3002
34.104,-118.3755
34.078,-118.2181
34.0716,-118.3614
34.0563,-118.2374
34.0559,-118.3091
34.0749,-118.2868
34.2538,-118.4992
34.2264,-118.4493
34.194,-118.4535
34.0473,-118.2701
34.1976,-118.5374
34.0068,-118.2491
34.0847,-118.2917
33.9237,-118.2826
34.2146,-118.5317
33.7144,-118.2997
33.9519,-118.2901
34.0583,-118.2113
33.8535,-118.2992
34.0432,-118.2431
34.098,-118.3447
34.0247,-118.4175
34.2149,-118.5143
34.0214,-118.3363
34.232,-118.5951
34.1041,-118.3164
33.977,-118.2696
34.0291,-118.3886
34.3104,-118.4584
34.0964,-118.3471
34.1938,-118.5884
33.9874,-118.2652
34.0343,-118.262
34.0245,-118.244
34.0437,-118.2748
34.2251,-118.5372
34.1703,-118.44
34.1679,-118.5974
34.0085,-118.3341
34.025,-118.2618
33.9933,-118.307
34.0881,-118.1877
34.1594,-118.4552
33.7948,-118.2694
34.0407,-118.2468
34.067,-118.2899
34.0289,-118.2756
34.0385,-118.3485
34.1758,-118.4225
33.9874,-118.4706
34.0611,-118.4224
34.0506,-118.3127
34.212,-118.5579
34.0962,-118.3462
34.0615,-118.2412
33.9454,-118.3998
33.9698,-118.2914
34.1867,-118.3773
34.0585,-118.2725
34.041,-118.1947
33.979,-118.2739
34.0464,-118.2402
34.1447,-118.4095
34.0698,-118.2665
34.0496,-118.2677
34.1936,-118.4166
34.1939,-118.5197
34.0402,-118.2598
33.9568,-118.2804
34.2246,-118.5885
34.0657,-118.1927
34.2184,-118.4547
34.0761,-118.3766
34.2012,-118.4497
34.0034,-118.2653
33.9974,-118.479
33.9708,-118.2803
33.9651,-118.2739
34.2078,-118.4204
34.0926,-118.3212
34.0672,-118.2992
34.0608,-118.2941
34.0437,-118.2161
33.9824,-118.3006
33.7412,-118.2924
34.0518,-118.3052
33.8153,-118.3038
34.0286,-118.2206
34.0273,-118.4379
34.0171,-118.3531
34.2012,-118.5386
33.9507,-118.2739
34.3195,-118.4716
34.0453,-118.2499
33.9746,-118.3281
34.0593,-118.275
34.1664,-118.5863
34.0874,-118.2023
34.2001,-118.427
34.205,-118.4339
34.0111,-118.2633
34.2749,-118.5661
33.989,-118.333
33.9739,-118.2695
34.0437,-118.2582
34.0352,-118.2567
34.0315,-118.3292
34.0704,-118.2898
34.06,-118.42
33.9624,-118.2695
34.2754,-118.3904
34.0571,-118.3724
34.1976,-118.3921
33.9547,-118.4413
34.0835,-118.3077
34.0161,-118.3546
34.2199,-118.5885
34.2869,-118.4893
33.9945,-118.452
34.2469,-118.4195
34.2697,-118.5235
33.9921,-118.298
34.1083,-118.4361
34.1775,-118.5337
34.2174,-118.3703
34.2427,-118.4502
34.2527,-118.4151
34.2669,-118.5454
33.9563,-118.4356
34.0301,-118.3636
33.9468,-118.2652
33.9981,-118.2697
34.1516,-118.2859
33.7553,-118.3056
33.9455,-118.2848
34.2066,-118.5514
33.9461,-118.2467
34.1386,-118.3935
33.9266,-118.2604
34.1005,-118.3166
34.0465,-118.4484
34.1827,-118.4422
34.1212,-118.2672
34.1299,-118.377
34.2767,-118.4018
34.1035,-118.3334
34.0174,-118.2265
34.0231,-118.2039
34.0188,-118.2549
33.9747,-118.2743
34.0421,-118.2614
34.1686,-118.4225
34.2083,-118.6034
34.0933,-118.3025
34.0653,-118.3053
34.0357,-118.2344
34.0277,-118.2574
34.0284,-118.2903
33.9292,-118.2652
34.1047,-118.3898
34.1728,-118.5589
34.0264,-118.3543
34.0342,-118.2673
33.9432,-118.2367
34.0163,-118.3507
34.0534,-118.2745
34.052,-118.383
34.0719,-118.2537
34.0471,-118.2426
34.0816,-118.3627
34.0993,-118.316
34.1776,-118.379
34.1721,-118.4662
34.203,-118.4514
33.7977,-118.2898
34.2049,-118.44
34.0714,-118.2813
34.1535,-118.6168
33.9229,-118.2827
34.2262,-118.3755
33.8996,-118.2894
33.9898,-118.2739
34.2519,-118.4871
34.0637,-118.2916
34.1594,-118.3657
34.0188,-118.201
34.072,-118.1623
34.1018,-118.3035
34.014,-118.3089
34.0857,-118.4517
34.0488,-118.2257
33.7352,-118.2923
34.0929,-118.2078
34.0446,-118.2507
33.9533,-118.2475
34.2085,-118.4698
34.0468,-118.3861
34.0862,-118.1779
34.2269,-118.4394
34.0037,-118.2856
33.9253,-118.2587
33.7428,-118.2923
34.2372,-118.4535
34.0146,-118.3204
34.0412,-118.2474
34.0034,-118.434
33.9727,-118.285
34.0641,-118.2568
34.1732,-118.6152
34.055,-118.2735
34.2747,-118.4696
34.229,-118.4006
34.23,-118.4575
34.312,-118.4382
33.7347,-118.2842
34.1957,-118.5426
34.02,-118.3002
34.0468,-118.2415
34.0147,-118.3111
33.727,-118.3012
34.0926,-118.3352
33.9523,-118.3906
33.9824,-118.2827
34.0347,-118.2809
34.0289,-118.2686
34.0151,-118.2028
33.9397,-118.253
33.9601,-118.2695
34.2342,-118.4436
34.0955,-118.2922
33.9995,-118.4347
34.0897,-118.25
34.0461,-118.1972
34.0528,-118.1978
33.7985,-118.3075
33.862,-118.2906
34.1731,-118.5241
34.3052,-118.4277
34.2461,-118.5687
33.7742,-118.262
34.1036,-118.2874
34.0327,-118.3078
34.1867,-118.4293
34.0235,-118.34
34.1921,-118.3682
34.1325,-118.2161
34.0395,-118.3818
34.0291,-118.3067
34.051,-118.2445
33.9572,-118.2695
33.9632,-118.2739
34.3007,-118.4219
34.2331,-118.4368
34.0406,-118.2646
34.0717,-118.3702
34.2231,-118.4553
33.9483,-118.2309
34.0024,-118.3181
34.2487,-118.5768
33.9674,-118.2673
33.9747,-118.2717
34.2757,-118.5144
34.089,-118.2114
34.0992,-118.3414
33.7893,-118.2494
34.2627,-118.4347
34.0497,-118.251
34.0637,-118.2916
33.9611,-118.2827
33.7325,-118.3012
34.0629,-118.3483
34.1812,-118.6601
34.0076,-118.2653
33.9753,-118.4197
34.1321,-118.4643
34.0492,-118.2391
34.0271,-118.3937
34.0177,-118.1995
34.0674,-118.2954
34.0817,-118.317
34.0832,-118.2572
33.7476,-118.2994
34.0546,-118.1978
34.2011,-118.5335
34.1649,-118.4475
34.053,-118.2648
34.2866,-118.5754
34.25,-118.5536
34.1017,-118.3245
34.0572,-118.3773
33.9265,-118.2674
33.9746,-118.3177
34.1509,-118.4487
34.1389,-118.3416
34.0416,-118.244
34.0562,-118.2762
34.1038,-118.3151
34.2152,-118.4553
34.2295,-118.4244
33.7261,-118.2885
34.2593,-118.4695
34.2354,-118.4459
34.0191,-118.2977
34.1658,-118.4214
34.1957,-118.452
34.0428,-118.2461
34.0586,-118.2402
34.0962,-118.3266
34.0346,-118.3049
34.021,-118.2497
34.058,-118.4778
34.0476,-118.2615
34.1939,-118.5263
34.2249,-118.4294
34.2084,-118.5012
33.9722,-118.2674
33.993,-118.2478
33.7326,-118.305
34.0009,-118.2827
34.0435,-118.422
34.2793,-118.4978
34.1771,-118.5447
34.2516,-118.2816
34.0505,-118.4362
34.0128,-118.3045
34.1629,-118.5202
34.0268,-118.2808
34.0091,-118.274
33.7175,-118.2826
34.301,-118.5834
34.033,-118.4504
34.0126,-118.3403
34.1722,-118.373
33.7917,-118.2799
34.2559,-118.284
34.2561,-118.314
34.1848,-118.4684
34.0275,-118.2386
34.0716,-118.2954
34.0436,-118.309
33.7935,-118.2607
34.0523,-118.2699
34.0563,-118.4347
34.182,-118.6136
34.0569,-118.338
34.1,-118.2257
34.0528,-118.4676
33.9969,-118.47
34.1491,-118.4543
33.7639,-118.2934
34.2738,-118.4133
34.065,-118.2666
34.0398,-118.2413
34.1649,-118.4486
33.9237,-118.2745
33.9464,-118.394
34.0112,-118.3415
34.1074,-118.3021
33.9945,-118.4627
34.2391,-118.5295
34.0428,-118.2167
33.9906,-118.2783
34.2427,-118.4636
34.1083,-118.268
33.7974,-118.2372
33.9923,-118.287
34.2228,-118.5831
34.1015,-118.3425
34.0017,-118.298
34.0472,-118.3656
33.9102,-118.2894
34.2392,-118.5338
34.1839,-118.5438
34.0416,-118.255
34.154,-118.3943
34.0581,-118.3066
34.1896,-118.6103
34.0073,-118.3108
34.1131,-118.2484
33.9747,-118.286
34.0478,-118.2475
34.0345,-118.4383
34.0562,-118.1985
34.0636,-118.189
34.0951,-118.2171
34.203,-118.5415
33.9896,-118.2445
33.9552,-118.4141
34.0215,-118.4033
34.2731,-118.3039
34.0255,-118.2552
33.9784,-118.263
34.069,-118.3135
33.9967,-118.2499
34.0494,-118.3116
33.9978,-118.2915
34.0421,-118.2469
34.244,-118.5583
34.1006,-118.3417
34.0736,-118.3897
34.0489,-118.2499
34.256,-118.3003
34.0198,-118.3492
33.9352,-118.2411
34.063,-118.2754
34.1693,-118.5184
34.2355,-118.591
34.0317,-118.407
34.0929,-118.1708
34.0302,-118.2043
34.0323,-118.2776
34.0091,-118.2784
34.0855,-118.3135
34.1039,-118.305
34.1845,-118.5928
34.0519,-118.2755
33.9926,-118.4787
34.0444,-118.2827
34.0405,-118.378
34.0761,-118.3772
33.9467,-118.2453
34.0691,-118.2948
34.0374,-118.3742
33.7647,-118.3045
34.0677,-118.2685
34.0103,-118.3456
33.9747,-118.2838
34.1448,-118.4117
33.9542,-118.2881
34.0824,-118.2768
34.1962,-118.3911
34.097,-118.2065
34.23,-118.6136
34.0772,-118.2584
34.2217,-118.4166
34.1867,-118.3703
34.2282,-118.5907
34.0745,-118.4589
34.0524,-118.2484
33.7225,-118.2929
33.9746,-118.2876
34.0727,-118.2929
34.1867,-118.3796
33.9722,-118.2696
34.1827,-118.5622
34.0612,-118.4183
34.0021,-118.2565
34.0654,-118.2941
34.2003,-118.4094
34.0894,-118.2311
34.1496,-118.4647
34.0836,-118.3511
34.144,-118.2111
34.0461,-118.2801
34.0204,-118.2809
34.1922,-118.3987
34.2333,-118.5449
34.0466,-118.4479
34.0162,-118.4319
34.0421,-118.5604
34.2229,-118.4487
33.9674,-118.2673
33.931,-118.2532
34.2103,-118.3692
33.9348,-118.2652
34.0486,-118.2819
34.0998,-118.3211
34.0626,-118.4454
34.1557,-118.4661
34.0725,-118.3153
34.0374,-118.3576
34.0636,-118.3047
34.0836,-118.3498
33.9713,-118.2813
34.1094,-118.1785
34.1857,-118.4574
34.2158,-118.3998
34.261,-118.4698
34.1017,-118.3173
33.7397,-118.2835
34.1667,-118.3632
34.0392,-118.2363
34.1903,-118.4574
34.1001,-118.3092
33.9892,-118.3024
33.7796,-118.2699
33.9449,-118.2344
34.1402,-118.377
34.0543,-118.2782
34.2243,-118.5623
33.9727,-118.285
34.063,-118.3699
34.0249,-118.2686
34.0591,-118.2542
34.2214,-118.4731
34.3061,-118.4414
33.9987,-118.4739
34.0944,-118.3593
33.9912,-118.2432
33.731,-118.2858
34.0873,-118.296
33.9669,-118.2783
34.0822,-118.2832
34.0375,-118.3742
33.9745,-118.3302
33.8848,-118.2904
34.0835,-118.3288
34.098,-118.3643
34.0835,-118.3462
34.31,-118.434
33.7967,-118.2928
34.1915,-118.5884
33.9875,-118.2915
33.9931,-118.3299
34.0472,-118.3189
34.0491,-118.4614
34.07,-118.1998
34.0609,-118.2052
34.0335,-118.2459
33.9824,-118.2844
34.0472,-118.2443
33.9925,-118.2609
33.8439,-118.304
34.1686,-118.402
33.9645,-118.2717
33.9748,-118.2608
